REF_DATE,GEO,DGUID,Measure,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Oct-22,"Prince Albert, Saskatchewan",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927959,5.4.1,566.14,,,,2
Nov-22,"Prince Albert, Saskatchewan",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927959,5.4.1,472.72,,,,2
Dec-22,"Prince Albert, Saskatchewan",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927959,5.4.1,635.34,,,,2
Jan-23,"Prince Albert, Saskatchewan",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927959,5.4.1,541.84,,,,2
Mar-23,"Prince Albert, Saskatchewan",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927959,5.4.1,471.98,,,,2
May-23,"Prince Albert, Saskatchewan",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927959,5.4.1,571.84,,,,2
Jan-22,"Prince Albert, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927964,5.5.1,,,,,2
Feb-22,"Prince Albert, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927964,5.5.1,,,,,2
Mar-22,"Prince Albert, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927964,5.5.1,9.74,,,,2
Apr-22,"Prince Albert, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927964,5.5.1,15.14,,,,2
May-22,"Prince Albert, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927964,5.5.1,3.40,,,,2
Jun-22,"Prince Albert, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927964,5.5.1,7.14,,,,2
Jul-22,"Prince Albert, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927964,5.5.1,13.24,,,,2
Aug-22,"Prince Albert, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927964,5.5.1,8.26,,,,2
Sep-22,"Prince Albert, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927964,5.5.1,7.18,E,,,2
Oct-22,"Prince Albert, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927964,5.5.1,5.70,,,,2
Nov-22,"Prince Albert, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927964,5.5.1,3.06,,,,2
Dec-22,"Prince Albert, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927964,5.5.1,0.60,,,,2
Jan-23,"Prince Albert, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927964,5.5.1,14.26,,,,2
Mar-23,"Prince Albert, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927964,5.5.1,47.96,,,,2
May-23,"Prince Albert, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927964,5.5.1,10.66,,,,2
Jan-22,"Prince Albert, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927969,5.6.1,,,,,2
Feb-22,"Prince Albert, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927969,5.6.1,,,,,2
Mar-22,"Prince Albert, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927969,5.6.1,0.06,,,,2
Apr-22,"Prince Albert, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927969,5.6.1,0.14,,,,2
May-22,"Prince Albert, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927969,5.6.1,0.08,E,,,2
Jun-22,"Prince Albert, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927969,5.6.1,0.10,,,,2
Jul-22,"Prince Albert, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927969,5.6.1,0.06,,,,2
Aug-22,"Prince Albert, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927969,5.6.1,0.08,,,,2
Sep-22,"Prince Albert, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927969,5.6.1,0.06,E,,,2
Oct-22,"Prince Albert, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927969,5.6.1,0.06,,,,2
Nov-22,"Prince Albert, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927969,5.6.1,0.26,,,,2
Dec-22,"Prince Albert, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927969,5.6.1,0.06,E,,,2
Jan-23,"Prince Albert, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927969,5.6.1,0.06,,,,2
Mar-23,"Prince Albert, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927969,5.6.1,0.06,,,,2
May-23,"Prince Albert, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927969,5.6.1,0.06,,,,2
Jan-22,"Prince Albert, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927974,5.7.1,,,,,2
Feb-22,"Prince Albert, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927974,5.7.1,,,,,2
Mar-22,"Prince Albert, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927974,5.7.1,86.96,,,,2
Apr-22,"Prince Albert, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927974,5.7.1,99.40,,,,2
May-22,"Prince Albert, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927974,5.7.1,102.18,E,,,2
Jun-22,"Prince Albert, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927974,5.7.1,94.28,,,,2
Jul-22,"Prince Albert, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927974,5.7.1,85.08,,,,2
Aug-22,"Prince Albert, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927974,5.7.1,181.00,,,,2
Sep-22,"Prince Albert, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927974,5.7.1,95.74,E,,,2
Oct-22,"Prince Albert, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927974,5.7.1,86.50,,,,2
Nov-22,"Prince Albert, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927974,5.7.1,76.52,,,,2
Dec-22,"Prince Albert, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927974,5.7.1,75.22,,,,2
Jan-23,"Prince Albert, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927974,5.7.1,84.82,,,,2
Mar-23,"Prince Albert, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927974,5.7.1,86.36,,,,2
May-23,"Prince Albert, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927974,5.7.1,84.54,,,,2
Jan-22,"Prince Albert, Saskatchewan",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927979,5.8.1,,,,,2
Feb-22,"Prince Albert, Saskatchewan",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927979,5.8.1,,,,,2
Mar-22,"Prince Albert, Saskatchewan",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927979,5.8.1,1126.58,,,,2
Apr-22,"Prince Albert, Saskatchewan",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927979,5.8.1,1472.80,,,,2
May-22,"Prince Albert, Saskatchewan",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927979,5.8.1,1741.80,,,,2
Jun-22,"Prince Albert, Saskatchewan",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927979,5.8.1,1256.44,,,,2
Jul-22,"Prince Albert, Saskatchewan",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927979,5.8.1,925.66,,,,2
Aug-22,"Prince Albert, Saskatchewan",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927979,5.8.1,1387.34,,,,2
Sep-22,"Prince Albert, Saskatchewan",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927979,5.8.1,1297.84,E,,,2
Oct-22,"Prince Albert, Saskatchewan",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927979,5.8.1,1311.04,,,,2
Nov-22,"Prince Albert, Saskatchewan",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927979,5.8.1,1242.26,,,,2
Dec-22,"Prince Albert, Saskatchewan",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927979,5.8.1,2406.44,,,,2
Jan-23,"Prince Albert, Saskatchewan",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927979,5.8.1,1496.32,,,,2
Mar-23,"Prince Albert, Saskatchewan",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927979,5.8.1,1396.42,,,,2
May-23,"Prince Albert, Saskatchewan",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927979,5.8.1,1535.08,,,,2
Jan-22,"Prince Albert, Saskatchewan",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927984,5.9.1,,,,,2
Feb-22,"Prince Albert, Saskatchewan",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927984,5.9.1,,,,,2
Mar-22,"Prince Albert, Saskatchewan",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927984,5.9.1,112.04,,,,2
Apr-22,"Prince Albert, Saskatchewan",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927984,5.9.1,169.60,,,,2
May-22,"Prince Albert, Saskatchewan",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927984,5.9.1,176.00,,,,2
Jun-22,"Prince Albert, Saskatchewan",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927984,5.9.1,138.76,,,,2
Jul-22,"Prince Albert, Saskatchewan",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927984,5.9.1,147.56,,,,2
Aug-22,"Prince Albert, Saskatchewan",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927984,5.9.1,126.00,,,,2
Sep-22,"Prince Albert, Saskatchewan",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927984,5.9.1,139.10,E,,,2
Oct-22,"Prince Albert, Saskatchewan",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927984,5.9.1,125.42,,,,2
Nov-22,"Prince Albert, Saskatchewan",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927984,5.9.1,131.02,,,,2
Dec-22,"Prince Albert, Saskatchewan",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927984,5.9.1,173.82,,,,2
Jan-23,"Prince Albert, Saskatchewan",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927984,5.9.1,116.72,,,,2
Mar-23,"Prince Albert, Saskatchewan",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927984,5.9.1,105.88,,,,2
May-23,"Prince Albert, Saskatchewan",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927984,5.9.1,160.04,,,,2
Jan-22,"Prince Albert, Saskatchewan",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927989,5.10.1,,,,,2
Feb-22,"Prince Albert, Saskatchewan",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927989,5.10.1,,,,,2
Mar-22,"Prince Albert, Saskatchewan",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927989,5.10.1,4.08,,,,2
Apr-22,"Prince Albert, Saskatchewan",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927989,5.10.1,2.50,,,,2
May-22,"Prince Albert, Saskatchewan",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927989,5.10.1,3.28,,,,2
Jun-22,"Prince Albert, Saskatchewan",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927989,5.10.1,3.44,,,,2
Jul-22,"Prince Albert, Saskatchewan",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927989,5.10.1,2.92,E,,,2
Aug-22,"Prince Albert, Saskatchewan",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927989,5.10.1,4.28,,,,2
Sep-22,"Prince Albert, Saskatchewan",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927989,5.10.1,2.96,E,,,2
Oct-22,"Prince Albert, Saskatchewan",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927989,5.10.1,4.66,,,,2
Nov-22,"Prince Albert, Saskatchewan",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927989,5.10.1,1.62,,,,2
Dec-22,"Prince Albert, Saskatchewan",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927989,5.10.1,2.50,,,,2
Jan-23,"Prince Albert, Saskatchewan",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927989,5.10.1,3.06,,,,2
Mar-23,"Prince Albert, Saskatchewan",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927989,5.10.1,3.28,,,,2
May-23,"Prince Albert, Saskatchewan",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927989,5.10.1,2.00,,,,2
Jan-22,"Saskatoon, Saskatchewan",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927994,6.1.1,,,,,2
Feb-22,"Saskatoon, Saskatchewan",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927994,6.1.1,,,,,2
Mar-22,"Saskatoon, Saskatchewan",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927994,6.1.1,,,,,2
Apr-22,"Saskatoon, Saskatchewan",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927994,6.1.1,,,,,2
May-22,"Saskatoon, Saskatchewan",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927994,6.1.1,,,,,2
Jun-22,"Saskatoon, Saskatchewan",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927994,6.1.1,,,,,2
Jul-22,"Saskatoon, Saskatchewan",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927994,6.1.1,,,,,2
Aug-22,"Saskatoon, Saskatchewan",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927994,6.1.1,141.16,,,,2
Sep-22,"Saskatoon, Saskatchewan",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927994,6.1.1,144.96,,,,2
Oct-22,"Saskatoon, Saskatchewan",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927994,6.1.1,175.20,E,,,2
Nov-22,"Saskatoon, Saskatchewan",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927994,6.1.1,319.84,,,,2
Dec-22,"Saskatoon, Saskatchewan",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927994,6.1.1,269.22,,,,2
Jan-23,"Saskatoon, Saskatchewan",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927994,6.1.1,117.20,,,,2
Mar-23,"Saskatoon, Saskatchewan",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927994,6.1.1,144.54,,,,2
May-23,"Saskatoon, Saskatchewan",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927994,6.1.1,93.20,,,,2
Jan-22,"Saskatoon, Saskatchewan",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927999,6.2.1,,,,,2
Feb-22,"Saskatoon, Saskatchewan",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927999,6.2.1,,,,,2
Mar-22,"Saskatoon, Saskatchewan",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927999,6.2.1,,,,,2
Apr-22,"Saskatoon, Saskatchewan",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927999,6.2.1,,,,,2
May-22,"Saskatoon, Saskatchewan",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927999,6.2.1,,,,,2
Jun-22,"Saskatoon, Saskatchewan",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927999,6.2.1,,,,,2
Jul-22,"Saskatoon, Saskatchewan",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927999,6.2.1,,,,,2
Aug-22,"Saskatoon, Saskatchewan",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927999,6.2.1,664.02,,,,2
Sep-22,"Saskatoon, Saskatchewan",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927999,6.2.1,571.32,,,,2
Oct-22,"Saskatoon, Saskatchewan",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927999,6.2.1,626.60,E,,,2
Nov-22,"Saskatoon, Saskatchewan",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927999,6.2.1,732.74,,,,2
Dec-22,"Saskatoon, Saskatchewan",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927999,6.2.1,621.92,,,,2
Jan-23,"Saskatoon, Saskatchewan",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927999,6.2.1,593.26,,,,2
Mar-23,"Saskatoon, Saskatchewan",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927999,6.2.1,618.14,,,,2
May-23,"Saskatoon, Saskatchewan",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927999,6.2.1,514.24,,,,2
Jan-22,"Saskatoon, Saskatchewan",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928004,6.3.1,,,,,2
Feb-22,"Saskatoon, Saskatchewan",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928004,6.3.1,,,,,2
Mar-22,"Saskatoon, Saskatchewan",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928004,6.3.1,,,,,2
Apr-22,"Saskatoon, Saskatchewan",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928004,6.3.1,,,,,2
May-22,"Saskatoon, Saskatchewan",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928004,6.3.1,,,,,2
Jun-22,"Saskatoon, Saskatchewan",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928004,6.3.1,,,,,2
Jul-22,"Saskatoon, Saskatchewan",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928004,6.3.1,,,,,2
Aug-22,"Saskatoon, Saskatchewan",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928004,6.3.1,981.84,,,,2
Sep-22,"Saskatoon, Saskatchewan",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928004,6.3.1,886.56,,,,2
Oct-22,"Saskatoon, Saskatchewan",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928004,6.3.1,1033.60,E,,,2
